-0.0017004,-2.7561e-05,0.31129,0.7999,-0.48605,-0.029472,1.5708,-0.16702,8.3509e-05,0.73496,2.1786e-11,0.0017592,-0.3115,-0.79644,0.48494,0.030409,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.00177,-0.00024465,0.3114,0.80004,-0.4861,-0.029612,1.5708,-0.16702,8.3509e-05,0.73496,2.1792e-11,0.0016198,-0.3115,-0.79644,0.48494,0.030127,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0018393,-0.00046737,0.31151,0.80018,-0.48614,-0.029757,1.5708,-0.16702,8.3509e-05,0.73496,2.1798e-11,0.0014747,-0.3115,-0.79644,0.48495,0.029839,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0019081,-0.00069568,0.31162,0.80032,-0.48619,-0.029908,1.5708,-0.16702,8.3509e-05,0.73496,2.1915e-11,0.0013241,-0.3115,-0.79644,0.48495,0.029546,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0019767,-0.00092955,0.31173,0.80045,-0.48623,-0.030064,1.5708,-0.16702,8.3509e-05,0.73496,2.1829e-11,0.0011678,-0.3115,-0.79644,0.48495,0.029249,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0020448,-0.001169,0.31184,0.80059,-0.48627,-0.030226,1.5708,-0.16702,8.3509e-05,0.73496,2.1742e-11,0.0010061,-0.3115,-0.79645,0.48495,0.028947,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0021126,-0.0014139,0.31194,0.80072,-0.48631,-0.030393,1.5708,-0.16702,8.3509e-05,0.73496,-3.0866e-11,0.00083877,-0.3115,-0.79645,0.48495,0.02864,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0021801,-0.0016643,0.31205,0.80086,-0.48636,-0.030566,1.5708,-0.16702,8.3509e-05,0.73496,2.1869e-11,0.00066597,-0.3115,-0.79645,0.48495,0.028328,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0022472,-0.0019202,0.31215,0.80099,-0.4864,-0.030745,1.5708,-0.16702,8.3509e-05,0.73496,-3.086e-11,0.00048769,-0.3115,-0.79645,0.48495,0.028012,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.002314,-0.0021816,0.31226,0.80112,-0.48644,-0.030929,1.5708,-0.16702,8.3509e-05,0.73496,-3.0853e-11,0.00030396,-0.3115,-0.79645,0.48495,0.02769,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0023804,-0.0024483,0.31236,0.80125,-0.48648,-0.031118,1.5708,-0.16702,8.3509e-05,0.73496,2.1838e-11,0.0001148,-0.3115,-0.79645,0.48495,0.027364,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0024464,-0.0027205,0.31246,0.80138,-0.48652,-0.031313,1.5708,-0.16702,8.3509e-05,0.73496,2.1845e-11,-7.9753e-05,-0.3115,-0.79645,0.48495,0.027033,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0025122,-0.002998,0.31257,0.80151,-0.48656,-0.031513,1.5708,-0.16702,8.3509e-05,0.73496,2.1847e-11,-0.00027969,-0.3115,-0.79645,0.48495,0.026698,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0025775,-0.0032809,0.31267,0.80163,-0.4866,-0.031719,1.5708,-0.16702,8.3509e-05,0.73496,2.1829e-11,-0.00048497,-0.3115,-0.79645,0.48495,0.026358,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0026425,-0.003569,0.31277,0.80176,-0.48664,-0.03193,1.5708,-0.16702,8.3509e-05,0.73496,2.181e-11,-0.00069558,-0.3115,-0.79645,0.48495,0.026013,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0027072,-0.0038625,0.31287,0.80189,-0.48668,-0.032146,1.5708,-0.16702,8.3509e-05,0.73496,2.1844e-11,-0.0009115,-0.3115,-0.79645,0.48495,0.025663,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0027715,-0.0041612,0.31297,0.80201,-0.48672,-0.032367,1.5708,-0.16702,8.3509e-05,0.73496,2.1852e-11,-0.0011327,-0.3115,-0.79644,0.48495,0.025309,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0028355,-0.0044652,0.31307,0.80213,-0.48675,-0.032594,1.5708,-0.16702,8.3509e-05,0.73496,2.1859e-11,-0.0013591,-0.3115,-0.79644,0.48495,0.024951,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0028991,-0.0047743,0.31316,0.80225,-0.48679,-0.032826,1.5708,-0.16702,8.3509e-05,0.73496,-3.0888e-11,-0.0015908,-0.3115,-0.79644,0.48495,0.024587,-1.57,0.16702,0,-0.73488,0.034907,0,0
