1,2,0,40,3695,9537,-5807,-334,18810,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18810,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18810,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18809,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18809,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18808,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18807,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18806,-2000,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18805,-2001,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18804,-2001,1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18802,-2001,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18801,-2001,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18799,-2001,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18797,-2001,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18795,-2002,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18793,-2002,0,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18790,-2002,-1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18788,-2003,-1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18785,-2003,-1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18782,-2003,-1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18779,-2003,-1,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18776,-2004,-2,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18773,-2004,-2,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18770,-2005,-2,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18766,-2005,-2,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18762,-2005,-3,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
1,2,0,40,3695,9537,-5807,-334,18759,-2006,-3,8801,0,40,-3730,-9537,5807,425,-18800,2000,0,-8800,418,316,120,R,R,R,R
